,spearman_corr,p_val1,pearson_corr,p_val2
mH&Y_Beta_channel11,-0.3938207310064137,0.08578878069570155,-0.41519752357998396,0.06869010868619467
mH&Y_Gamma_channel52,-0.3938207310064137,0.08578878069570155,-0.6406579639557192,0.002339518457584015
mH&Y_Alpha_channel47,-0.3938207310064137,0.08578878069570155,-0.6081761955926283,0.004440276270832382
mH&Y_Beta_channel55,-0.3938207310064137,0.08578878069570155,-0.5138694904995285,0.020465415839369172
Apathy_Alpha_channel13,0.39322103628052274,0.08630987055198183,0.23744484225303397,0.31344345689355274
BDI_Delta_channel25,-0.393181473986769,0.08634432912181277,-0.17720654302286012,0.4548164183293195
BDI_Theta_channel22,-0.393181473986769,0.08634432912181277,-0.1700049849123967,0.47363736074925494
UPDRS III _Alpha_channel54,-0.3930727349227004,0.08643909260151579,-0.43975817027966313,0.0523544914445129
UPDRS III _Alpha_channel51,-0.3930727349227004,0.08643909260151579,-0.4362193350818454,0.05450441128949213
UPDRS III _Beta_channel67,-0.3930727349227004,0.08643909260151579,-0.37884274313893207,0.09951398383496271
BDI_Theta_channel25,-0.39166046248198466,0.0876768312744294,-0.08817362035448412,0.7116392768909328
UPDRS III _Alpha_channel12,-0.3915667091183988,0.08775945784701042,-0.4243616590500223,0.06220063695070086
BDI_Beta_channel83,0.39089995672959243,0.08834873426825492,0.20304975843808107,0.3905655421970502
Apathy_Beta_channel115,-0.3902078482630474,0.0889634962158356,-0.06602752773317169,0.7821083952115478
MoCA corretto_Delta_channel96,0.39006068331409727,0.08909461948966031,0.35905006159799563,0.12001767085407705
UPDRS III _Beta_channel20,-0.39006068331409727,0.08909461948966031,-0.5068776567621176,0.02255378700189577
Apathy_Beta_channel6,0.3894545512586786,0.08963617929140463,0.432244265072201,0.05699882262183428
mH&Y_Alpha_channel54,-0.3893957789726337,0.08968881889529948,-0.5087055020279476,0.021992202873670385
BDI_Gamma_channel61,-0.389378945224808,0.08970390028693637,-0.20051078501726732,0.3966438840893286
BDI_Theta_channel96,-0.38861843947241576,0.09038718569929333,-0.051505339422219215,0.8292605856381692
MoCA corretto_Delta_channel14,-0.38855465750979573,0.09044466466746225,-0.3888423129773275,0.09018564801710256
MoCA corretto_Alpha_channel50,-0.38855465750979573,0.09044466466746225,-0.18094516740621042,0.4451999560491522
MoCA corretto_Gamma_channel30,-0.38855465750979573,0.09044466466746225,-0.2445281271776967,0.29879092665968243
UPDRS III _Delta_channel37,-0.38629561880334345,0.0924978285123985,-0.36450132896447074,0.11409268480041115
UPDRS III _Alpha_channel53,-0.38629561880334345,0.0924978285123985,-0.31926772532569325,0.17003202048791743
UPDRS III _Alpha_channel55,-0.38629561880334345,0.0924978285123985,-0.4618234806667696,0.04037460653648024
Apathy_Theta_channel15,0.38568806623683455,0.09305579755183144,0.22895180744972157,0.3315707922780232
BDI_Alpha_channel46,0.3855764164628469,0.0931586031024355,0.14548260939899788,0.5405408501468281
BDI_Gamma_channel2,0.3855764164628469,0.0931586031024355,-0.06370034481405717,0.7896199177895735
MoCA corretto_Alpha_channel38,-0.38554260590119266,0.09318975180793168,-0.43340477240050373,0.05626180119071835
UPDRS III _Alpha_channel114,-0.38554260590119266,0.09318975180793168,-0.33162220645904605,0.15318832860372
mH&Y_Alpha_channel75,-0.3849708269388538,0.09371767206422717,-0.4966522932855394,0.02590858362889284
mH&Y_Beta_channel37,-0.3849708269388538,0.09371767206422717,-0.5292689043752163,0.016407179340118528
mH&Y_Beta_channel36,-0.3849708269388538,0.09371767206422717,-0.5182843441593793,0.01922811348993974
BDI_Gamma_channel37,-0.3848159107104548,0.09386108172959251,-0.34952165315199923,0.13089703161451954
UPDRS III _Alpha_channel108,-0.38478959299904186,0.09388546062783519,-0.31299337727098825,0.17905397325465272
UPDRS III _Beta_channel47,-0.38478959299904186,0.09388546062783519,-0.24251994726511444,0.30290189894676794
Apathy_Theta_channel75,0.38418147222809695,0.09445007385985704,0.1387524805888648,0.5596248807754188
BDI_Beta_channel9,0.38329489920567034,0.09527766512971968,-0.014383685915341532,0.9520069707113585
MoCA corretto_Theta_channel12,-0.3825305542925897,0.0959954066995385,-0.31075874592809566,0.18234423181175302
UPDRS III _Theta_channel72,0.3817775413904388,0.09670636391932931,-0.009736747732558254,0.9675023715388982
MoCA corretto_Alpha_channel45,-0.3810245284882881,0.09742115964990132,-0.18230905873774128,0.44171834335864574
BDI_Delta_channel64,-0.3810133819484937,0.0974317693601281,-0.1563558599587334,0.5103528639260222
mH&Y_Alpha_channel59,-0.38054587490507397,0.09787752069326314,-0.5073385153988772,0.0224111328769262
mH&Y_Delta_channel69,-0.38054587490507397,0.09787752069326314,-0.3699394340112723,0.10839452165681449
mH&Y_Beta_channel85,-0.38054587490507397,0.09787752069326314,-0.6331189449458644,0.0027317768988977327
mH&Y_Beta_channel76,-0.38054587490507397,0.09787752069326314,-0.5064424168245025,0.02268917154667983
MoCA corretto_Beta_channel75,-0.3795185026839865,0.09886230859692755,-0.3003733325352916,0.1981721905666145
UPDRS III _Alpha_channel58,-0.37876548978183583,0.09958868270378148,-0.45132396018303744,0.045777298250172856
MoCA corretto_Beta_channel11,-0.37801247687968503,0.10031893710140215,-0.45625698039930906,0.043173708830088385
UPDRS III _Theta_channel71,0.37801247687968503,0.10031893710140215,0.08467275855335935,0.7226463552960108
MoCA corretto_Beta_channel8,-0.37801247687968503,0.10031893710140215,-0.48805835150884214,0.02902241260927372
BDI_Delta_channel45,0.3779713589389249,0.10035892425400274,0.11274953799750981,0.6360147490654791
Apathy_Gamma_channel13,0.37740179918877753,0.10091401467500846,0.3949857367328625,0.0847831193398426
UPDRS III _Beta_channel56,-0.37650645107538344,0.10179112816092387,-0.46960226599682214,0.036700831247440335
BDI_Theta_channel43,0.3764503474341405,0.10184627312003781,0.10915310623740122,0.6468885354412097
BDI_Theta_channel24,-0.3764503474341405,0.10184627312003781,-0.09779959514666411,0.6816616795190953
mH&Y_Alpha_channel61,-0.376120922871294,0.10217050681944549,-0.37519773077732366,0.10308314827100415
MoCA corretto_Alpha_channel75,-0.37500042527108196,0.10327896419688021,-0.29773492882339037,0.20233497046710397
UPDRS III _Gamma_channel85,-0.37500042527108196,0.10327896419688021,-0.4057553523998695,0.07589475139446872
UPDRS III _Beta_channel15,-0.37500042527108196,0.10327896419688021,-0.4130829773197226,0.0702570648856585
Apathy_Gamma_channel114,-0.37438861117130223,0.10388787639746032,-0.20940754813622375,0.3755738884781582
BDI_Theta_channel23,-0.3741688301769639,0.10410724964499096,-0.11324531380972495,0.6345213181618219
BDI_Alpha_channel10,0.3741688301769639,0.10410724964499096,0.1457613760403876,0.5397568438567164
MoCA corretto_Alpha_channel12,-0.3734943994667804,0.10478252704143352,-0.3161655447018639,0.17445292241878468
Apathy_Theta_channel3,0.37288201716256464,0.10539842408093462,0.40257253525096803,0.07844581967449248
BDI_Gamma_channel110,-0.3726478186721795,0.10563465881635123,-0.3272116646799584,0.1590626030298234
MoCA corretto_Beta_channel84,-0.3719883736624789,0.10630189792451866,-0.5794166987129953,0.007420061281795154
MoCA corretto_Theta_channel36,-0.3719883736624789,0.10630189792451866,-0.33773084564229644,0.14530386269646864
BDI_Beta_channel22,-0.3718873129197873,0.10640442215614436,-0.1727077117825053,0.4665284479669313
mH&Y_Beta_channel58,-0.3716959708375141,0.10659873117121738,-0.5030736679420027,0.023758979219704372
mH&Y_Delta_channel57,-0.3716959708375141,0.10659873117121738,-0.5573469539834017,0.010677969564195776
mH&Y_Alpha_channel11,-0.3716959708375141,0.10659873117121738,-0.18659602454933294,0.430868337123413
UPDRS III _Alpha_channel50,-0.3712353607603281,0.10706753659699725,-0.2957893205340598,0.20544170347956037
UPDRS III _Alpha_channel94,-0.3712353607603281,0.10706753659699725,-0.2851819023492125,0.22293543843166544
MoCA corretto_Delta_channel107,0.3704823478581773,0.10783715746085523,0.2937240768941277,0.20877394422806286
UPDRS III _Alpha_channel107,-0.3704823478581773,0.10783715746085523,-0.35539002477819437,0.12411724151189099
MoCA corretto_Beta_channel14,-0.3704823478581773,0.10783715746085523,-0.3170860215362862,0.1731330616772434
UPDRS III _Alpha_channel112,-0.36972933495602656,0.10861077049467698,-0.3886677425785443,0.09034277316885102
UPDRS III _Alpha_channel93,-0.36972933495602656,0.10861077049467698,-0.40298979186030154,0.07810780290552737
BDI_Delta_channel111,-0.3696057956626107,0.10873807133443653,-0.2268555527340193,0.33613828164468884
MoCA corretto_Theta_channel81,0.3689763220538758,0.10938838563697574,0.40406933695790004,0.07723829622508832
BDI_Alpha_channel84,0.3688452899102185,0.10952410835742282,0.24082395189088537,0.3064004161350218
BDI_Delta_channel61,-0.3680847841578263,0.11031423937954606,-0.16274341920402768,0.493003398642623
Apathy_Gamma_channel112,-0.3676089381319829,0.11081070855505455,-0.1982405177502356,0.40212281779170683
UPDRS III _Gamma_channel76,-0.3674702962495743,0.11095566179827375,-0.349352086469885,0.13109675283769465
UPDRS III _Beta_channel65,-0.3674702962495743,0.11095566179827375,-0.3515525759934438,0.12852167313227372
mH&Y_Delta_channel47,-0.36727101880373414,0.11116425031780258,-0.4391063332837428,0.052745549822557365
mH&Y_Alpha_channel56,-0.36727101880373414,0.11116425031780258,-0.4991663428988496,0.0250494283775584
mH&Y_Delta_channel89,-0.36727101880373414,0.11116425031780258,-0.38903655030159495,0.09001105744751736
Apathy_Beta_channel56,0.3668556411276141,0.11159994463205847,0.22665359563144769,0.33658026613596737
UPDRS III _Alpha_channel101,-0.3667172833474235,0.11174534249030527,-0.3702557258368522,0.10806955877645563
MoCA corretto_Theta_channel73,0.36596427044527274,0.11253906463607097,0.4205851735537239,0.06481625743238414
UPDRS III _Alpha_channel96,-0.36596427044527274,0.11253906463607097,-0.328102410414106,0.1578638890037799
UPDRS III _Beta_channel73,-0.36596427044527274,0.11253906463607097,-0.3939175371295882,0.08570488154185002
BDI_Beta_channel24,-0.36580326690064974,0.11270929769280923,-0.11417112261465004,0.6317361346681571
Apathy_Delta_channel13,0.36534904711887645,0.1131905546662829,0.36792687892038634,0.11047880997482973
BDI_Theta_channel1,0.3650427611482575,0.11351590574671654,0.1273778022593114,0.5925395054426894
MoCA corretto_Gamma_channel10,-0.3644582446409712,0.11413867217470797,-0.2678185403767368,0.2536165254952377
Apathy_Alpha_channel49,0.36384245311013885,0.11479741333386621,0.5384963527119146,0.014302982177267796
Apathy_Gamma_channel115,-0.36384245311013885,0.11479741333386621,-0.25828430329025126,0.27155148397256795
BDI_Beta_channel64,-0.36352174964347306,0.11514156467723555,-0.09029797799207404,0.7049865933345985
MoCA corretto_Delta_channel73,0.3629522188366697,0.11575456175865972,0.3403038091261268,0.1420694673318274
MoCA corretto_Beta_channel96,0.3629522188366697,0.11575456175865972,0.41910926452916564,0.06586069047319221
mH&Y_Alpha_channel62,-0.3628460667699542,0.11586907382679286,-0.46674295742750627,0.03801969515649787
mH&Y_Delta_channel52,-0.3628460667699542,0.11586907382679286,-0.6016301673180353,0.0050116007857587425
mH&Y_Gamma_channel58,-0.3628460667699542,0.11586907382679286,-0.5590414196116202,0.01039259793730855
mH&Y_Gamma_channel51,-0.3628460667699542,0.11586907382679286,-0.5419136428858456,0.01358121959944579
BDI_Alpha_channel44,0.3627612438910809,0.11596063536348533,0.07283106304044978,0.7602568953355621
UPDRS III _Beta_channel99,-0.36219920593451893,0.11656863629871189,-0.3624554542687958,0.11629114919874724
BDI_Delta_channel104,-0.36200073813868866,0.11678387999449592,-0.13914022906745702,0.558517325431833
BDI_Beta_channel46,0.36200073813868866,0.11678387999449592,0.06793275684898559,0.7759725902105119
MoCA corretto_Alpha_channel11,-0.36144619303236813,0.11738681003967912,-0.25776412341711363,0.27255224629459623
MoCA corretto_Alpha_channel49,-0.36144619303236813,0.11738681003967912,-0.23471662050976336,0.31920025786996986
BDI_Alpha_channel80,0.36124023238629654,0.11761130836096736,0.22394639897393293,0.3425379122331702
UPDRS III _Theta_channel76,-0.36069318013021734,0.11820909245268785,-0.26830724809523326,0.252718035566571
BDI_Beta_channel111,-0.3604797266339043,0.11844293020719528,-0.06388586640557509,0.7890204386980022
BDI_Gamma_channel41,0.3604797266339043,0.11844293020719528,-0.04647587402663121,0.8457313409224544
Apathy_Delta_channel17,0.36007596808829473,0.11888615234834299,0.24507204464072263,0.29768335237875926
MoCA corretto_Alpha_channel35,-0.3599401672280666,0.11903549296396743,-0.49024166170491834,0.028204844629640055
Apathy_Theta_channel9,0.35856937407955713,0.1205504841713269,0.22611019187959647,0.3377712036999659
MoCA corretto_Alpha_channel51,-0.35843414142376506,0.12070068575937856,-0.27998760595301314,0.23184650092700892
mH&Y_Beta_channel20,-0.3584211147361743,0.12071516143394351,-0.5383349584146325,0.014337818624942503
mH&Y_Beta_channel50,-0.3584211147361743,0.12071516143394351,-0.5741034568953951,0.008117969429523272
Apathy_Beta_channel75,0.35781607707518837,0.12138886677880152,0.14568205075050625,0.5399798861891787
MoCA corretto_Theta_channel50,-0.3569281156194636,0.1223824629226549,-0.15956988658819649,0.5015868522079074
MoCA corretto_Gamma_channel35,-0.3569281156194636,0.1223824629226549,-0.4555513875848063,0.043538939816928676
BDI_Theta_channel94,-0.35667719787194324,0.12266427938384958,0.027294953297760445,0.9090573571314393
mH&Y_Delta_channel75,-0.3539961627023943,0.1257044202291915,-0.5435102181378162,0.013254225683768932
mH&Y_Gamma_channel53,-0.3539961627023943,0.1257044202291915,-0.33506796756585067,0.14870516285313187
mH&Y_Delta_channel77,-0.3539961627023943,0.1257044202291915,-0.5091499892960133,0.021857332085691464
MoCA corretto_Delta_channel11,-0.3539160640108605,0.12579606460788786,-0.4033521868606458,0.07781510879038704
UPDRS III _Alpha_channel104,-0.3531630511087097,0.12665994457880003,-0.26652515839481755,0.25600420298684246
BDI_Gamma_channel27,-0.3528746691099822,0.1269918997830545,-0.24089154173274685,0.3062605249802114
MoCA corretto_Theta_channel82,-0.352410038206559,0.1275280343534134,-0.5117180408969982,0.021090914641776946
UPDRS III _Alpha_channel26,-0.352410038206559,0.1275280343534134,-0.407158175942953,0.07479021059918164
BDI_Delta_channel49,0.35211416335759005,0.1278702793393269,0.08895789474486618,0.7091808602336063
BDI_Beta_channel11,0.3513536576051978,0.12875296553512694,0.2774935586736449,0.2362060757029697
BDI_Theta_channel21,-0.3513536576051978,0.12875296553512694,-0.10828198397577049,0.649532871733129
BDI_Beta_channel84,0.3513536576051978,0.12875296553512694,0.09382996508651077,0.6939714519848452
Apathy_Gamma_channel37,-0.3510364040358689,0.12912246323708665,-0.2561776982064013,0.27561855222070686
MoCA corretto_Alpha_channel9,-0.3509040124022573,0.1292768788886829,-0.3729412568397024,0.10533873005856254
BDI_Beta_channel35,0.3505931518528056,0.12963996747350953,0.04718798863860012,0.8433953623057993
Apathy_Beta_channel46,0.3502831070315001,0.13000282302650693,0.4858530375007219,0.02986700538032772
UPDRS III _Delta_channel71,0.35015099950010664,0.13015765131229784,0.10421147709343612,0.661942223741343
BDI_Delta_channel92,-0.34983264610041337,0.1305312942053048,-0.203652960711535,0.3891291116174177
BDI_Theta_channel111,-0.34983264610041337,0.1305312942053048,-0.040100451764203654,0.8666979612288639
mH&Y_Gamma_channel55,-0.3495712106686144,0.13083870186291197,-0.5132622922265491,0.02064043333488428
BDI_Theta_channel63,-0.3490721403480212,0.13142695472870816,-0.08524798308217969,0.7208341179440596
BDI_Beta_channel98,-0.348311634595629,0.132326957988871,-0.08262489278192903,0.7291096203466367
BDI_Theta_channel113,-0.348311634595629,0.132326957988871,0.02365151289324932,0.9211577704702534
BDI_Beta_channel26,-0.348311634595629,0.132326957988871,-0.12768569919583508,0.5916379754595753
MoCA corretto_Alpha_channel83,-0.34789196079365436,0.13282547412579834,-0.12322850995308784,0.6047444105316591
MoCA corretto_Gamma_channel84,-0.34789196079365436,0.13282547412579834,-0.5632789790638898,0.009705952681959461
UPDRS III _Beta_channel60,-0.34789196079365436,0.13282547412579834,-0.43480354687406914,0.055383113820585514
UPDRS III _Gamma_channel59,-0.34789196079365436,0.13282547412579834,-0.4181921427915814,0.06651604475253525
UPDRS III _Alpha_channel113,-0.34789196079365436,0.13282547412579834,-0.3606132352416257,0.11829663310231547
UPDRS III _Alpha_channel105,-0.3463859349893528,0.13462536369667044,-0.2805193822665184,0.23092375778970586
MoCA corretto_Theta_channel94,0.3463859349893528,0.13462536369667044,0.2962788680185202,0.20465703391554038
UPDRS III _Alpha_channel88,-0.3463859349893528,0.13462536369667044,-0.3968866588089808,0.08316093244611704
BDI_Beta_channel10,0.3460301173384524,0.13505311283718524,0.06016108744596712,0.8010778177544594
BDI_Beta_channel21,-0.3460301173384524,0.13505311283718524,-0.12571130405057002,0.597429009310492
UPDRS III _Delta_channel31,0.345632922087202,0.13553173644145775,0.3938769132894111,0.08574008170852718
