,OR,log_OR,p-value,2.5%,97.5%
Slope_Gamma_channel30,0.35474595867396297,-1.0363533550464437,0.47107315573943076,0.021181812296697754,5.941167518283041
Slope_Gamma_channel17,0.35470925375033785,-1.036456828593512,0.38491611064576836,0.034237068471577446,3.6749248785880217
Slope_Theta_channel112,0.3542456462604456,-1.0377646905067839,0.2184074909791075,0.06785592940246456,1.8493590611688369
Slope_Theta_channel106,0.35259598051168783,-1.0424324086531447,0.21716963680838874,0.06733941674856266,1.8462281302080363
Slope_Theta_channel47,0.3482030494899595,-1.0549694938174738,0.32942755584920247,0.041789594942048675,2.9013289992937965
Slope_Theta_channel60,0.34620822978172894,-1.0607148647671445,0.21003927174164916,0.06592103941815912,1.8182379924000531
Slope_Delta_channel51,0.3442706107255873,-1.0663272717768135,0.6201279757946034,0.005078311701536981,23.338908750618312
Slope_Theta_channel68,0.34397155619966674,-1.0671963104934554,0.2452379271702384,0.056854336282170674,2.0810449863878557
Slope_Gamma_channel79,0.3409135275517306,-1.0761264187489914,0.4821866947393397,0.016953791336428888,6.855223764494281
Slope_Theta_channel99,0.3408703957630839,-1.076252945019938,0.21023520641958016,0.06330094129449462,1.8355592244216263
Slope_Gamma_channel18,0.3396752644174374,-1.0797652224296082,0.37648803265473596,0.03103229925005634,3.718038561285353
Slope_Theta_channel114,0.33619683153366886,-1.0900584824016182,0.20537759721339,0.062216605619230744,1.8166903901028928
Slope_Gamma_channel78,0.3331150008020084,-1.099267500866724,0.4190679558981678,0.023153049585594387,4.792699266206549
Slope_Theta_channel80,0.32923450785608505,-1.1109849922946646,0.20806442900158162,0.05838744194712341,1.856484160779009
Slope_Theta_channel21,0.32899395972427053,-1.1117158878860003,0.1996677790272806,0.06016388278513033,1.799036573513936
Slope_Gamma_channel37,0.32736887948387244,-1.116667672063668,0.3371648014415122,0.033473335909409534,3.2016642603105483
Slope_Theta_channel39,0.3270160267459881,-1.1177460978302847,0.16191705114795862,0.06828474733007049,1.5660815325539021
Slope_Theta_channel51,0.3255737822673031,-1.1221661693878318,0.19659506155221884,0.05928508581226136,1.7879418785949486
Slope_Theta_channel27,0.32528784956348167,-1.1230447976806437,0.21769353123402913,0.05454756654167166,1.939814950182956
Slope_Delta_channel16,0.3224751497688688,-1.1317292006954491,0.5294110904171274,0.009478505062613662,10.971162808007142
Slope_Theta_channel111,0.32065796072756525,-1.1373802668513318,0.2006312194721992,0.05617436061293936,1.830399610356697
Slope_Delta_channel39,0.32060020949622137,-1.1375603853564258,0.6507885499797119,0.0023274418987120882,44.16200223339532
Slope_Gamma_channel90,0.318019033647582,-1.1456440437554745,0.3682292471545341,0.0262228479921257,3.8567933503070084
Slope_Delta_channel66,0.31740198709047823,-1.1475862103849193,0.6079566416888091,0.00395762744203652,25.45566071705403
Slope_Theta_channel33,0.31448581950577864,-1.1568162928700145,0.2454009204205243,0.04465804122927749,2.214636556996642
