,odds_ratios,log_odds
Alpha_channel14,0.9825308736397088,-0.01762351218056379
Alpha_channel29,0.981946492138742,-0.01821846076931752
Gamma_channel105,0.9815756620479155,-0.01859618005753103
Alpha_channel94,0.9815075735680627,-0.018665548975409584
Gamma_channel21,0.9810601616519713,-0.019121494434833023
Gamma_channel39,0.979998838683163,-0.020203892335402252
Theta_channel81,0.9799618242738424,-0.020241662898888027
Gamma_channel8,0.9798016661239766,-0.02040510930556635
Alpha_channel31,0.9791721925917599,-0.0210477657157893
Theta_channel22,0.9788237000942259,-0.021403734288058095
Alpha_channel113,0.9781712508219322,-0.022070521186166092
Alpha_channel5,0.9780714871214911,-0.02217251640239638
Alpha_channel78,0.9771374105932418,-0.0231279913906735
Delta_channel81,0.9769958905489341,-0.023272833141717162
Gamma_channel59,0.976933670482725,-0.0233365202545702
Beta_channel96,0.9765273542848373,-0.02375251647726991
Gamma_channel0,0.9764807305091835,-0.02380026208162831
Beta_channel80,0.9764240157894438,-0.02385834450460676
Delta_channel40,0.97577841394074,-0.02451975324215095
Delta_channel80,0.9757556322761962,-0.02454310068473243
Delta_channel61,0.9757130263149199,-0.024586766219503415
Beta_channel94,0.9756695239960722,-0.024631352370843077
Theta_channel21,0.9749861919001083,-0.02533197023830928
Beta_channel5,0.9747719417959849,-0.025551741194801664
Beta_channel84,0.9747277357073453,-0.025597092408918137
Delta_channel57,0.9740310710527017,-0.02631207538362478
Alpha_channel64,0.9736349868874979,-0.026718802367492786
Theta_channel86,0.973550999301935,-0.02680506796945448
Theta_channel69,0.9732770916252795,-0.02708645663416432
Gamma_channel20,0.9732279995263675,-0.027136897908780627
Gamma_channel28,0.9730413074414492,-0.027328744006155297
Delta_channel30,0.9714958123135665,-0.028918320710662908
Alpha_channel98,0.9714874826910544,-0.02892689476534843
Delta_channel82,0.9714439836302355,-0.028971671497394935
Gamma_channel72,0.9714426086896906,-0.028973086855913984
Delta_channel104,0.9713963850297203,-0.02902067047980513
Alpha_channel81,0.9712792395922333,-0.0291412726391612
Theta_channel112,0.9712011993886228,-0.02922162372232929
Delta_channel23,0.9711327123301563,-0.02929214409792654
Alpha_channel96,0.9710323105583863,-0.029395535695114387
Gamma_channel5,0.9709403992799162,-0.02949019333687547
Delta_channel99,0.9708103454408347,-0.029624148572509647
Alpha_channel25,0.9703590068146889,-0.03008916584032767
Theta_channel26,0.9703469137433022,-0.030101628389401953
Alpha_channel106,0.9701987640862408,-0.03025431704707363
Beta_channel4,0.9696815097940436,-0.030787601818737638
Theta_channel71,0.9689322094570835,-0.031560628819251056
Gamma_channel102,0.9688888542266761,-0.0316053751905513
Theta_channel24,0.9687298993786546,-0.031769447558329965
Beta_channel86,0.9686384422445183,-0.031863861338342056
Theta_channel111,0.9684895790228066,-0.032017556107474955
Delta_channel106,0.9680915332119199,-0.032428637072767254
Theta_channel1,0.9677454814491431,-0.03278615866558942
Delta_channel84,0.9667102438822288,-0.03385647281358082
Delta_channel20,0.9663053763666555,-0.03427537012331029
Alpha_channel34,0.9661946753710258,-0.034389937774318875
Gamma_channel26,0.9659244180123276,-0.03466969005396479
Gamma_channel14,0.9657954266203072,-0.03480324088181451
Beta_channel82,0.9652837550845573,-0.03533317414666642
Gamma_channel114,0.965268177401561,-0.035349312208258564
Theta_channel25,0.9651738766133291,-0.03544701085516771
Gamma_channel31,0.9649981936639492,-0.0356290494957329
Theta_channel65,0.9646456344421458,-0.03599446327893086
Delta_channel59,0.9646104585139866,-0.03603092907348397
Gamma_channel38,0.9644212247785999,-0.03622712464417641
Gamma_channel99,0.964291880444949,-0.036361249655817135
Delta_channel98,0.9640604427065146,-0.03660128643412472
Gamma_channel35,0.9635212755784924,-0.03716070981625053
Theta_channel64,0.9634891200020969,-0.03719408335328214
Alpha_channel57,0.9626863199984154,-0.038027652335104294
Theta_channel72,0.9625191928113822,-0.03820127243575434
Alpha_channel38,0.9618401475837737,-0.03890700887648897
Gamma_channel107,0.9618147886494737,-0.03893337424360746
Gamma_channel29,0.9614258809741058,-0.039337803795052945
Delta_channel22,0.9605422547702046,-0.04025730526828271
Delta_channel72,0.9605209501917821,-0.04027948525524859
Alpha_channel65,0.9599435645433528,-0.04088078318228208
Alpha_channel71,0.9591912617362518,-0.041664785260024234
Delta_channel71,0.9585253657354431,-0.042359252855530466
Delta_channel87,0.9577073196975965,-0.04321305948742921
Alpha_channel30,0.9567424409962939,-0.04422105541692328
Gamma_channel30,0.9561118988561236,-0.04488032376775543
Alpha_channel24,0.9559850648008063,-0.04501298864606863
Gamma_channel64,0.9559084038472621,-0.04509318239623563
Delta_channel105,0.9558919532439666,-0.045110391937216
Delta_channel21,0.9558288877523767,-0.04517636965766589
Gamma_channel34,0.9546610527834493,-0.046398920051264586
Gamma_channel24,0.9538550863927642,-0.047243520127787104
Alpha_channel1,0.9538044447402984,-0.04729661309500821
Beta_channel37,0.9535961013962934,-0.047515070980275756
Gamma_channel4,0.9535462348792483,-0.04756736546937389
Alpha_channel82,0.9530999754238155,-0.048035474824082894
Alpha_channel37,0.9528615585818718,-0.048285654944650265
Alpha_channel26,0.9526145489877631,-0.04854491780762836
Gamma_channel111,0.9520760035159066,-0.0491104117515134
Theta_channel63,0.9520296243955472,-0.04915912661237906
Theta_channel33,0.951679286830309,-0.04952718453040131
Alpha_channel72,0.9513165186855351,-0.04990844459215944
Alpha_channel63,0.9508188060635722,-0.05043176449148089
Beta_channel1,0.9504163949427589,-0.05085507995146129
Alpha_channel84,0.950112732266297,-0.05117463588427869
Delta_channel1,0.9494273417461196,-0.051896274305386986
Gamma_channel85,0.9485716668757667,-0.052797934342549556
Gamma_channel25,0.9484078674918693,-0.05297062928346679
Delta_channel64,0.9482665083152448,-0.05311968932106669
Delta_channel113,0.9477250707021015,-0.053690828596001605
Beta_channel32,0.9469287383288272,-0.05453143854423696
Theta_channel87,0.9466766493170012,-0.05479769149742338
Gamma_channel84,0.9465685160664286,-0.0549119220816788
Delta_channel114,0.9460434418928311,-0.055466789322013973
