,pearson_corr,p_val2
mH&Y_Alpha_channel105,0.03153737204875838,0.8949920823661232
BDI_Alpha_channel30,0.03142327285398719,0.8953699896671343
Apathy_Gamma_channel81,-0.031240542494250886,0.8959752550377764
UPDRS III _Delta_channel45,0.030801901117631064,0.8974284103699186
BDI_Delta_channel6,0.030778941115905963,0.8975044822287259
MoCA corretto_Gamma_channel83,-0.03069037416273273,0.8977979333314026
mH&Y_Alpha_channel0,0.030626456022360082,0.8980097228442452
Apathy_Gamma_channel100,0.03058668257210395,0.8981415135044797
Apathy_Delta_channel21,0.030566912883791986,0.898207021984726
BDI_Alpha_channel61,0.029889637420396548,0.9004516098430255
BDI_Gamma_channel70,-0.02928870161899952,0.9024438069993914
Apathy_Alpha_channel95,0.029268687897908485,0.9025101653739969
BDI_Theta_channel72,-0.02916800288658475,0.902844010463728
UPDRS III _Theta_channel114,-0.029065100087197954,0.9031852253797527
mH&Y_Theta_channel92,-0.02905995010270311,0.9032023026193893
MoCA corretto_Gamma_channel47,-0.029037844709724876,0.9032756040996253
BDI_Alpha_channel5,0.028961653276176523,0.903528260653887
UPDRS III _Delta_channel34,0.02854329230305759,0.9049157357536922
mH&Y_Delta_channel115,-0.028511699168519995,0.9050205237677642
BDI_Gamma_channel43,0.028450112924246738,0.9052247971819495
MoCA corretto_Beta_channel58,-0.028324335444784465,0.9056420022121323
MoCA corretto_Beta_channel37,0.028240151798202467,0.9059212534272254
UPDRS III _Delta_channel108,-0.028190867699931482,0.9060847419476424
Apathy_Beta_channel30,-0.028143299723461655,0.9062425410831163
BDI_Delta_channel1,0.028106824055127752,0.9063635455565098
BDI_Beta_channel5,-0.027993232968213683,0.9067403856264502
Apathy_Delta_channel25,0.027837427392172952,0.9072573040668988
Apathy_Gamma_channel87,-0.027817109714737817,0.9073247149730657
Apathy_Delta_channel80,0.027759531994675707,0.9075157522410486
MoCA corretto_Alpha_channel89,0.02766656560671192,0.9078242159788642
Apathy_Theta_channel26,0.027461723987788816,0.9085039280277973
BDI_Theta_channel94,0.027294953297760445,0.9090573571314393
Apathy_Gamma_channel80,0.027168762302803788,0.9094761492015155
MoCA corretto_Gamma_channel33,0.02704747512595427,0.9098786885611987
mH&Y_Theta_channel100,0.026966473926033872,0.9101475347903649
mH&Y_Gamma_channel113,-0.0269442485078916,0.9102213034891459
UPDRS III _Beta_channel84,-0.026904054810129877,0.9103547127540775
UPDRS III _Delta_channel28,0.026680538536416012,0.9110966408018093
mH&Y_Theta_channel114,-0.026607035544324944,0.9113406382381388
UPDRS III _Beta_channel48,0.02656755188545766,0.9114717096847131
MoCA corretto_Beta_channel22,0.026334466373117607,0.91224551391235
BDI_Beta_channel94,-0.026252541980239547,0.9125175070496534
BDI_Beta_channel87,0.026144328342562063,0.9128767961646208
MoCA corretto_Gamma_channel80,0.026104598030253945,0.9130087121730898
BDI_Alpha_channel32,0.02605625558663513,0.9131692258764363
Apathy_Alpha_channel107,0.025892984155501175,0.9137113676309837
mH&Y_Theta_channel115,-0.025808118586905043,0.9139931777238247
Apathy_Delta_channel93,-0.025756151675507932,0.9141657472895144
Apathy_Beta_channel105,0.025448045714506318,0.9151889685075764
UPDRS III _Delta_channel96,-0.025421801032994115,0.9152761331661562
MoCA corretto_Gamma_channel26,0.024950050925594047,0.9168430822723577
BDI_Delta_channel32,-0.024867404517697277,0.9171176283246223
mH&Y_Beta_channel2,0.024760218113353286,0.9174737081180522
Apathy_Delta_channel101,0.024731946073995315,0.9175676320869659
Apathy_Gamma_channel1,0.024309501480631688,0.9189711811629606
Apathy_Theta_channel98,0.023893203191634682,0.920354535258864
MoCA corretto_Theta_channel25,0.023842527102962252,0.9205229463953906
BDI_Delta_channel7,-0.023805697417449413,0.9206453440184706
MoCA corretto_Delta_channel80,-0.023680844684923145,0.9210602850565703
BDI_Theta_channel113,0.02365151289324932,0.9211577704702534
Apathy_Gamma_channel99,-0.02360367680291689,0.9213167580021899
BDI_Alpha_channel52,0.023218222004530713,0.9225979559379702
mH&Y_Delta_channel88,0.023214251367939434,0.9226111547400815
Apathy_Theta_channel111,0.023154160826044573,0.9228109042226569
mH&Y_Delta_channel27,-0.023129769767874328,0.9228919848289985
MoCA corretto_Delta_channel24,-0.023119749350799287,0.9229252948503888
mH&Y_Beta_channel106,-0.02296138983330631,0.9234517323124242
mH&Y_Delta_channel0,0.02271448159750708,0.9242725949702006
UPDRS III _Alpha_channel46,0.02242592238601159,0.9252320223758649
UPDRS III _Theta_channel41,0.022279073589671003,0.925720316594048
BDI_Theta_channel2,0.022270922819293073,0.9257474198756774
Apathy_Gamma_channel62,-0.022263693799221884,0.9257714581806431
UPDRS III _Gamma_channel112,0.022232673917466195,0.9258746077708878
Apathy_Delta_channel62,0.02221002832008734,0.9259499112945706
BDI_Delta_channel70,0.022106530912116285,0.926294079476131
mH&Y_Alpha_channel104,-0.02195113219235382,0.9268108628815241
Apathy_Alpha_channel1,0.021915379050254147,0.9269297650978051
UPDRS III _Theta_channel42,0.0217135365623383,0.9276010492268044
mH&Y_Delta_channel100,-0.021632283002740595,0.9278712941792631
UPDRS III _Theta_channel26,-0.02152981721192551,0.9282121007045481
BDI_Gamma_channel13,-0.021519606941564757,0.9282460612527097
MoCA corretto_Theta_channel30,-0.021486841505627685,0.9283550437144317
Apathy_Theta_channel110,-0.02125714348466548,0.9291190861131593
Apathy_Beta_channel102,-0.02108718136586324,0.9296844680123053
MoCA corretto_Gamma_channel85,-0.021059556052989578,0.9297763671601489
BDI_Gamma_channel91,-0.021056711422960478,0.9297858302355503
Apathy_Beta_channel113,-0.021009196710630285,0.9299438961753128
mH&Y_Theta_channel90,0.020773345217276314,0.9307285343884332
BDI_Theta_channel77,-0.02061778363513733,0.9312460953065571
MoCA corretto_Beta_channel39,-0.020540287487494674,0.9315039386714542
BDI_Theta_channel12,-0.02047966911286419,0.9317056312864329
BDI_Gamma_channel103,-0.020381242852397452,0.9320331288013569
BDI_Theta_channel59,-0.02015472701625602,0.9327868635968287
BDI_Theta_channel92,-0.020013473850341454,0.9332569135188147
BDI_Gamma_channel6,-0.019913362230144276,0.9335900690943015
MoCA corretto_Alpha_channel63,0.019750217360267084,0.9341330120705904
BDI_Delta_channel87,-0.01958523726165404,0.9346820911287848
BDI_Beta_channel52,-0.01957001400323887,0.9347327579011127
UPDRS III _Gamma_channel113,-0.019443337992160803,0.9351543763752912
MoCA corretto_Delta_channel109,0.019425882798296656,0.9352124741753876
UPDRS III _Gamma_channel68,0.019374219701220698,0.935384431275591
mH&Y_Delta_channel23,-0.019279873638025528,0.9356984628257492
UPDRS III _Gamma_channel6,-0.019277850649899782,0.935705196456565
BDI_Gamma_channel11,-0.018961989239632337,0.936756610375067
Apathy_Gamma_channel64,0.018961603226564323,0.9367578953661588
MoCA corretto_Alpha_channel21,0.01894613319721869,0.9368093933577006
BDI_Delta_channel93,-0.01885621039648705,0.9371087410468858
mH&Y_Alpha_channel88,-0.018832602895649003,0.9371873303699361
BDI_Gamma_channel80,-0.01882789528152591,0.9372030020748321
Apathy_Gamma_channel88,-0.018698432832789685,0.937633992841147
Apathy_Gamma_channel25,-0.018519870740242694,0.938228467594745
UPDRS III _Beta_channel72,-0.01819302245997785,0.9393167028659558
UPDRS III _Alpha_channel49,0.018058419830674743,0.9397648900330624
UPDRS III _Theta_channel19,-0.017896469571971975,0.9403041598616546
BDI_Delta_channel2,0.01768806574863576,0.9409981498007769
mH&Y_Theta_channel0,-0.017575753465582836,0.9413721695194117
BDI_Delta_channel4,0.017546161273181024,0.9414707187112614
Apathy_Delta_channel91,-0.01751008644876212,0.9415908577506598
BDI_Beta_channel114,0.01750366075760798,0.9416122571884984
BDI_Beta_channel106,0.017482094736470305,0.9416840786512265
Apathy_Alpha_channel99,0.017401886232848635,0.9419512013600214
BDI_Beta_channel81,0.016873072603349363,0.9437124860194008
UPDRS III _Theta_channel108,-0.016821901118847987,0.943882932979299
mH&Y_Theta_channel29,-0.01666336541668173,0.9444110139981299
Apathy_Gamma_channel21,0.016603759068901283,0.9446095680011637
BDI_Beta_channel92,-0.016558872568128685,0.9447590909717223
MoCA corretto_Gamma_channel62,-0.016510872602924456,0.9449189872789021
Apathy_Delta_channel30,-0.016254738669549636,0.9457722484996143
Apathy_Beta_channel23,0.016160555520666697,0.9460860159946989
mH&Y_Gamma_channel102,-0.016152491450729653,0.9461128814857126
BDI_Theta_channel109,-0.016142983195307145,0.9461445583601411
UPDRS III _Delta_channel94,0.016108412123793887,0.9462597329820748
mH&Y_Alpha_channel115,-0.016041187558341573,0.9464836966921405
BDI_Beta_channel0,0.01603519652339304,0.9465036564647539
Apathy_Delta_channel86,-0.01598345189336106,0.9466760505005842
BDI_Beta_channel48,-0.015902774095807235,0.9469448437364764
mH&Y_Delta_channel29,-0.015758790609983635,0.9474245654596994
MoCA corretto_Beta_channel32,-0.01568337127881804,0.9476758532637914
Apathy_Alpha_channel29,-0.015619603602616022,0.9478883229191379
mH&Y_Alpha_channel108,0.015531302337155627,0.9481825424511033
UPDRS III _Gamma_channel80,0.015508823900990149,0.9482574415606115
BDI_Theta_channel112,-0.015475834737914973,0.948367363617648
BDI_Alpha_channel51,-0.015132207953809835,0.9495124036655136
MoCA corretto_Gamma_channel24,-0.015119320191111597,0.949555350393747
MoCA corretto_Theta_channel64,-0.015087756200282465,0.9496605336947541
BDI_Beta_channel113,-0.014917829787777864,0.9502268072865511
BDI_Delta_channel13,0.01476423837339044,0.9507386648647799
UPDRS III _Theta_channel28,0.014712236106087559,0.9509119714438787
BDI_Alpha_channel23,0.014709247399959158,0.950921931890198
BDI_Delta_channel5,-0.014698063592235796,0.9509592041737438
BDI_Beta_channel4,0.01455270946621538,0.9514436348589681
BDI_Beta_channel9,-0.014383685915341532,0.9520069707113585
UPDRS III _Beta_channel49,0.014327725070722677,0.9521934865453789
Apathy_Alpha_channel62,-0.014202014301514243,0.9526124855202431
BDI_Delta_channel82,-0.013936816489059686,0.9534964394752501
MoCA corretto_Gamma_channel63,0.01390415852145594,0.9536052982308423
UPDRS III _Gamma_channel49,0.013881031617498013,0.9536823875844895
UPDRS III _Theta_channel34,0.013835837127414638,0.9538330363898645
MoCA corretto_Beta_channel83,0.013472772350635653,0.9550433106515234
Apathy_Beta_channel90,-0.013464291773182452,0.9550715817479916
BDI_Theta_channel90,-0.013385792636989191,0.9553332711699922
MoCA corretto_Delta_channel87,-0.013308237806064646,0.955591816920853
BDI_Beta_channel78,0.01317155770874092,0.9560474798749627
Apathy_Theta_channel80,0.013160625609095408,0.9560839257852203
UPDRS III _Alpha_channel10,-0.013127175289593812,0.9561954444391509
mH&Y_Delta_channel94,-0.01309917567935348,0.9562887917986915
mH&Y_Alpha_channel13,-0.013025144541444697,0.9565356054151688
BDI_Alpha_channel60,-0.012919757123916159,0.9568869648076591
BDI_Delta_channel68,0.012794897188327797,0.9573032550616332
BDI_Delta_channel81,0.012544759673921033,0.9581372599292574
BDI_Theta_channel36,-0.01252042518364253,0.9582183978820303
mH&Y_Alpha_channel27,0.012520229665022017,0.958219049797046
UPDRS III _Alpha_channel71,0.012505042378754716,0.9582696886323001
mH&Y_Gamma_channel115,0.012270210395534728,0.9590527063251032
BDI_Alpha_channel64,0.011981467110260963,0.960015533887761
BDI_Delta_channel38,0.011976606151016284,0.9600317434363657
Apathy_Theta_channel30,0.011878470127332064,0.9603589949571871
UPDRS III _Theta_channel48,0.011752760046563969,0.9607782058454352
BDI_Alpha_channel58,0.011618454614653842,0.9612260909742061
MoCA corretto_Gamma_channel65,-0.011594204032943287,0.9613069636191605
BDI_Alpha_channel54,0.01158377397915639,0.9613417466508268
BDI_Alpha_channel25,0.011534316787750604,0.9615066816192952
MoCA corretto_Beta_channel85,0.011511541153709948,0.9615826366712571
BDI_Delta_channel78,0.011509241131332323,0.9615903070931922
BDI_Theta_channel32,0.011196928995587219,0.962631877236491
MoCA corretto_Gamma_channel40,0.010991314092133123,0.9633176408963817
UPDRS III _Alpha_channel42,0.010989900447414089,0.9633223557488518
BDI_Theta_channel5,-0.010942386192465604,0.9634808281441732
BDI_Theta_channel30,-0.010831849483118817,0.9638495019041764
Apathy_Beta_channel31,0.010577931723514011,0.9646964219864067
MoCA corretto_Theta_channel21,-0.010132336424291344,0.9661827528975685
mH&Y_Theta_channel96,0.010019213342087073,0.9665601043489644
MoCA corretto_Alpha_channel40,-0.010008689276726788,0.9665952104542591
BDI_Alpha_channel98,0.009945968437114983,0.9668044354273531
UPDRS III _Gamma_channel90,0.00974798112912223,0.967464897642754
UPDRS III _Theta_channel72,-0.009736747732558254,0.9675023715388982
mH&Y_Alpha_channel35,-0.009627497839184401,0.9678668256407105
BDI_Beta_channel44,-0.009586936577878862,0.9680021382583528
UPDRS III _Alpha_channel35,-0.009538186017151565,0.9681647715431161
MoCA corretto_Theta_channel44,-0.00940836088181915,0.9685978778460222
mH&Y_Theta_channel105,-0.009217740033452382,0.9692338184736482
BDI_Theta_channel44,0.00920898804804973,0.9692630168824876
BDI_Beta_channel57,-0.00920423364552006,0.9692788785550822
mH&Y_Delta_channel108,0.009183651473603824,0.9693475450760507
UPDRS III _Theta_channel109,0.009181057291615669,0.9693561998359159
BDI_Beta_channel77,-0.00915612769586987,0.9694393706009382
MoCA corretto_Alpha_channel77,0.009020446182117947,0.9698920400966766
MoCA corretto_Gamma_channel45,-0.008837391556286777,0.970502772875711
mH&Y_Gamma_channel114,0.008623175702614762,0.9712174902099164
BDI_Gamma_channel67,-0.008620372756935835,0.9712268421979633
mH&Y_Theta_channel104,0.008537524583940997,0.9715032655664531
Apathy_Delta_channel89,-0.008452545376950713,0.9717868023911983
MoCA corretto_Delta_channel57,-0.008241171762482208,0.9724920737243403
BDI_Beta_channel7,0.00808897645065635,0.9729999023386409
BDI_Gamma_channel10,-0.008039082738885046,0.9731663843871315
UPDRS III _Beta_channel74,-0.007814980738599056,0.9739141662516074
mH&Y_Theta_channel23,0.007754409673801643,0.974116282946315
BDI_Gamma_channel34,-0.007301158939711783,0.9756287610833382
Apathy_Gamma_channel22,0.007117566688774855,0.9762414235716027
mH&Y_Delta_channel102,-0.00693242484194021,0.9768592701610579
BDI_Delta_channel89,0.006804995390597798,0.9772845290743546
BDI_Delta_channel33,0.006676162205865463,0.9777144785395904
BDI_Delta_channel35,-0.006675044514552697,0.9777182085889553
BDI_Alpha_channel62,-0.006421563093829574,0.9785641585351244
UPDRS III _Delta_channel1,-0.0063145035032873,0.9789214578784273
Apathy_Theta_channel109,0.005993784290312443,0.979991845053547
UPDRS III _Beta_channel0,0.005962970608716367,0.9800946862093294
BDI_Theta_channel29,0.0059382091864316755,0.9801773280719148
BDI_Gamma_channel101,-0.0058675625295971645,0.9804131141117454
MoCA corretto_Gamma_channel57,-0.005865258318946007,0.9804208045332949
Apathy_Theta_channel106,0.005698661997271759,0.9809768326902187
UPDRS III _Theta_channel88,-0.0055971707850817135,0.9813155716458644
BDI_Alpha_channel21,-0.005585773559700857,0.9813536114303933
UPDRS III _Gamma_channel82,0.005479359186657783,0.981708785683492
BDI_Theta_channel27,-0.005327757519679426,0.9822147851517755
Apathy_Gamma_channel86,0.005298132349122395,0.9823136655765428
UPDRS III _Alpha_channel31,0.005273811970552815,0.9823948402944866
MoCA corretto_Alpha_channel57,0.00516052033570108,0.9827729787175067
BDI_Gamma_channel107,0.005090727991549207,0.9830059294294835
UPDRS III _Gamma_channel7,0.0050715822553322465,0.9830698337035958
BDI_Gamma_channel97,-0.004947868770711905,0.9834827645960338
MoCA corretto_Alpha_channel61,0.004904629373891606,0.9836270900219078
mH&Y_Gamma_channel106,-0.0047493349707432575,0.9841454391615289
UPDRS III _Gamma_channel92,-0.004698629377191538,0.9843146880687028
UPDRS III _Gamma_channel22,0.004691311370194587,0.9843391147110103
Apathy_Beta_channel24,0.004619410254549622,0.9845791128460191
UPDRS III _Theta_channel69,-0.004359756118003946,0.9854458207014154
BDI_Gamma_channel49,0.0042855123016591196,0.9856936444399963
MoCA corretto_Theta_channel39,0.003901828245016205,0.9869743904867136
mH&Y_Delta_channel104,0.0036977454933976835,0.9876556360114976
BDI_Alpha_channel55,0.0035307967170572913,0.988212931316305
Apathy_Alpha_channel28,-0.0033139828458024906,0.9889366901766686
Apathy_Alpha_channel92,-0.003113450013145558,0.9896061077842168
BDI_Delta_channel91,0.0029799961371557993,0.990051606517362
MoCA corretto_Alpha_channel62,-0.0029555663638207025,0.9901331588473758
MoCA corretto_Theta_channel31,0.0029465290532063038,0.9901633275399706
MoCA corretto_Alpha_channel80,-0.002943345140036392,0.9901739562025732
mH&Y_Gamma_channel2,0.002904953362387455,0.9903021172507782
MoCA corretto_Delta_channel77,-0.002747824828369813,0.990826652688114
BDI_Delta_channel9,-0.0026522308988504023,0.99114577158392
Apathy_Alpha_channel32,0.0025350388775023797,0.9915369926272306
mH&Y_Gamma_channel108,0.002292457815680552,0.9923468045583853
MoCA corretto_Theta_channel83,0.0021811456096705803,0.992718402192809
Apathy_Theta_channel27,0.0021429140784999245,0.9928460322572744
MoCA corretto_Alpha_channel110,0.002094272018842859,0.9930084165053192
BDI_Gamma_channel79,-0.0019994020759010744,0.9933251263902201
Apathy_Gamma_channel97,-0.0017580129215536977,0.9941309741652757
Apathy_Delta_channel22,-0.0016979268907681005,0.9943315648119868
BDI_Theta_channel87,0.001605396449320326,0.9946404682139975
BDI_Beta_channel2,0.001521800279139833,0.9949195460988631
BDI_Alpha_channel63,-0.0012853865344411297,0.9957087939331037
mH&Y_Gamma_channel1,0.0012325430585067298,0.995885208079196
UPDRS III _Beta_channel44,-0.0012228292620993786,0.9959176369105245
UPDRS III _Theta_channel68,0.0012075307456896195,0.9959687099522714
BDI_Theta_channel48,-0.0011893442610947033,0.9960294242962178
mH&Y_Theta_channel98,-0.0011871257621870537,0.9960368306056271
mH&Y_Delta_channel43,0.0010613845809172157,0.9964566095756895
UPDRS III _Gamma_channel24,0.0009170718621253626,0.9969383895458734
BDI_Alpha_channel24,0.0008011473355094556,0.9973253978648664
Apathy_Alpha_channel38,-0.0003176520914017233,0.9989395281619664
UPDRS III _Theta_channel1,0.0002590909637917027,0.9991350326260282
MoCA corretto_Delta_channel33,0.0002545719477752076,0.9991501192195416
MoCA corretto_Beta_channel21,-0.00015100421285180188,0.9994958769268655
